System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 cbe
Machine Name:	 PPS-4CD0A2279E2

Data properties:

Recording name:	 Rec 36
Recording date:	 2014/10/23
Recording time:	 14:15:47
Recording resolution:	 1280 x 1024

Export date:	 2014/10/23
Export time:	 14:47:52

Participant:	 ESF46
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: ClearView fixation filter
Fixation radius: 20
Min duration: 100

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
0																					ImageStart	8	0	0	blue1280x1080.gif																	
53922	14:16:40.922	00:00:53.921	3236	115.2687	444.9989	0.6711027	0.4063541	566.3129	3.130023	0	109.043	443.0027	0.4885355	0.3851192	560.5349	3.171802	0	129	112	444						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		112	444	53921829	11947281842	
53938	14:16:40.938	00:00:53.938	3237	110.1721	447.1173	0.6707447	0.4077767	566.2327	3.106188	0	101.5891	435.9116	0.4882052	0.3867548	560.3082	3.166409	0	129	106	442						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		106	442	53938451	11947298464	
53955	14:16:40.955	00:00:53.955	3238	109.0786	456.8149	0.6703574	0.4076102	566.3885	3.12886	0	100.1757	433.5188	0.4878625	0.3868794	560.1682	3.146577	0	129	105	445						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		105	445	53955201	11947315214	
53972	14:16:40.972	00:00:53.971	3239	107.8266	456.8731	0.6699121	0.4075312	566.3693	3.141184	0	98.30998	437.0342	0.487445	0.3869806	560.1049	3.189653	0	129	103	447						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		103	447	53971823	11947331836	
53988	14:16:40.988	00:00:53.988	3240	111.1292	448.9333	0.6695291	0.4075042	566.2879	3.134607	0	91.85931	433.8199	0.4870747	0.3870573	560.1516	3.179471	0	129	101	441						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		101	441	53988448	11947348461	
54005	14:16:41.005	00:00:54.005	3241	107.7041	448.2923	0.6692466	0.4074785	566.4854	3.143365	0	101.5499	434.5777	0.4868931	0.3870795	559.9927	3.176388	0	129	105	441						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		105	441	54005073	11947365086	
54022	14:16:41.022	00:00:54.021	3242	108.1033	456.6772	0.6690832	0.4075392	566.3638	3.137197	0	104.666	435.4385	0.4867838	0.3871366	559.8774	3.195933	0	129	106	446						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		106	446	54021823	11947381836	
54038	14:16:41.038	00:00:54.038	3243	102.6443	450.2546	0.6690422	0.4077007	566.5108	3.149388	0	104.8856	438.3584	0.486793	0.3870963	559.852	3.165195	0	129	104	444						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		104	444	54038446	11947398459	
54055	14:16:41.055	00:00:54.055	3244	102.6257	446.654	0.6691314	0.407867	566.6607	3.134789	0	97.59595	434.0207	0.486887	0.3870603	559.8762	3.172118	0	129	100	440						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		100	440	54055072	11947415085	
54072	14:16:41.072	00:00:54.071	3245	106.9525	444.9313	0.6692651	0.4079838	566.486	3.131485	0	91.60789	436.1698	0.4870168	0.3869511	559.8773	3.191829	0	129	99	441						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		99	441	54071693	11947431706	
54088	14:16:41.088	00:00:54.088	3246	106.1309	446.6214	0.6694762	0.4081242	566.6189	3.1349	0	101.6887	438.1902	0.4872869	0.3868358	559.7578	3.185977	0	129	104	442						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		104	442	54088445	11947448458	
54105	14:16:41.105	00:00:54.105	3247	105.6137	449.647	0.6697025	0.4082287	566.5376	3.125038	0	98.75253	431.701	0.4875116	0.3867712	559.8102	3.174549	0	129	102	441						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		102	441	54105068	11947465081	
54122	14:16:41.122	00:00:54.121	3248	108.8287	450.8402	0.6699291	0.4083368	566.4873	3.113408	0	99.76508	441.7087	0.4877359	0.38671	559.822	3.192111	0	129	104	446						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		104	446	54121692	11947481705	
54138	14:16:41.138	00:00:54.138	3249	111.1941	458.2005	0.6701356	0.4084842	566.564	3.090546	0	97.18919	434.4031	0.4879439	0.386704	559.8206	3.18082	0	129	104	446						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		104	446	54138313	11947498326	
54155	14:16:41.155	00:00:54.155	3250	102.5871	450.5216	0.6703246	0.4086737	566.434	3.10042	0	100.1678	435.8759	0.4881364	0.3866786	559.928	3.167367	0	129	101	443						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		101	443	54155064	11947515077	
54172	14:16:41.172	00:00:54.171	3251	105.5622	448.3822	0.6705087	0.4088615	566.5954	3.114856	0	99.88489	436.0269	0.4882985	0.3866616	559.8462	3.172534	0	129	103	442						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		103	442	54171687	11947531700	
54188	14:16:41.188	00:00:54.188	3252	106.9341	444.8427	0.6706868	0.4089232	566.4966	3.096406	0	102.8567	436.0638	0.4884956	0.3866405	559.988	3.173484	0	129	105	440						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		105	440	54188313	11947548326	
54205	14:16:41.205	00:00:54.204	3253	106.6301	447.1288	0.6708607	0.4090259	566.524	3.098881	0	104.893	437.2875	0.4886383	0.3866546	559.9227	3.172488	0	129	106	442						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		106	442	54204936	11947564949	
54222	14:16:41.222	00:00:54.221	3254	109.6489	449.4053	0.6709709	0.4090638	566.3988	3.094713	0	104.5017	437.155	0.4887404	0.3866272	559.8846	3.16042	0	129	107	443						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		107	443	54221685	11947581698	
54238	14:16:41.238	00:00:54.238	3255	108.3618	450.1435	0.6710489	0.409117	566.3748	3.084713	0	104.7443	441.8142	0.488828	0.3866855	560.0278	3.141237	0	129	107	446						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		107	446	54238309	11947598322	
54255	14:16:41.255	00:00:54.254	3256	107.991	450.6933	0.6710947	0.4091198	566.3956	3.087215	0	101.2501	439.8861	0.4888583	0.3867324	560.0231	3.135024	0	129	105	445						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		105	445	54254934	11947614947	
54272	14:16:41.272	00:00:54.271	3257	110.6841	448.0397	0.6710886	0.4091341	566.3814	3.073843	0	102.5657	435.8947	0.4888433	0.3868119	559.9626	3.122852	0	129	107	442						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		107	442	54271558	11947631571	
54288	14:16:41.288	00:00:54.288	3258	110.059	446.7162	0.6710388	0.4091142	566.3247	3.062641	0	100.492	438.6638	0.4887721	0.3868445	559.8713	3.124206	0	129	105	443						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		105	443	54288310	11947648323	
54305	14:16:41.305	00:00:54.304	3259	106.4652	444.1277	0.6709853	0.4090913	566.3171	3.072858	0	102.4666	438.8473	0.4887125	0.3868637	559.9115	3.139059	0	129	104	441						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		104	441	54304935	11947664948	
54322	14:16:41.322	00:00:54.321	3260	109.6501	446.7187	0.6709247	0.4090302	566.3033	3.091349	0	103.2929	441.3393	0.4886239	0.386857	560.0319	3.154287	0	129	106	444						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		106	444	54321556	11947681569	
54338	14:16:41.338	00:00:54.338	3261	111.544	446.5442	0.6708556	0.4089805	566.4688	3.065728	0	106.4238	436.1486	0.4885516	0.3868535	560.092	3.119081	0	129	109	441						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		109	441	54338179	11947698192	
54355	14:16:41.355	00:00:54.354	3262	107.7543	439.958	0.6708046	0.4089697	566.5552	3.073367	0	96.33199	442.247	0.4884949	0.3868913	560.1715	3.119726	0	129	102	441						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		102	441	54354930	11947714943	
54372	14:16:41.372	00:00:54.371	3263	112.5225	445.4482	0.6707486	0.4089249	566.4689	3.056311	0	102.5031	435.8472	0.4884338	0.3868657	560.0656	3.12353	0	129	108	441						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		108	441	54371552	11947731565	
54388	14:16:41.388	00:00:54.388	3264	108.2226	442.7772	0.6707104	0.4088645	566.3675	3.061446	0	104.3618	436.713	0.4884054	0.3868587	560.0555	3.121012	0	129	106	440						blue1280x1080.gif	0	1280	1024	0	0	104	442	483	0	Content		106	440	54388178	11947748191	
54405	14:16:41.405	00:00:54.404	3265	126.5241	447.902	0.6704821	0.4084289	566.2865	3.07122	0	127.0232	425.2898	0.4881161	0.386672	560.1674	3.122401	0		127	437						blue1280x1080.gif	0	1280	1024	0	0				0	Content		127	437	54404800	11947764813	
54422	14:16:41.422	00:00:54.421	3266	257.8976	374.0398	0.6688291	0.4073669	566.354	3.086292	0	284.9175	355.7287	0.4865864	0.3856566	560.5297	3.140213	0		271	365						blue1280x1080.gif	0	1280	1024	0	0				0	Content		271	365	54421551	11947781564	
54438	14:16:41.438	00:00:54.438	3267	378.2433	334.1094	0.6672342	0.4065354	566.1899	3.097967	0	388.237	329.6869	0.48538	0.3851258	560.4927	3.151087	0	130	383	332						blue1280x1080.gif	0	1280	1024	0	0	379	326	216	0	Content		383	332	54438175	11947798188	
54455	14:16:41.455	00:00:54.454	3268	367.3279	322.3137	0.6670971	0.4064289	566.2424	3.09417	0	372.5584	330.8358	0.4852558	0.3851247	560.5275	3.152486	0	130	370	327						blue1280x1080.gif	0	1280	1024	0	0	379	326	216	0	Content		370	327	54454800	11947814813	
54471	14:16:41.471	00:00:54.471	3269	381.677	324.3025	0.667128	0.4064609	566.0205	3.086981	0	380.2112	324.5031	0.4851503	0.3851357	560.4416	3.135452	0	130	381	324						blue1280x1080.gif	0	1280	1024	0	0	379	326	216	0	Content		381	324	54471422	11947831435	
54488	14:16:41.488	00:00:54.488	3270	381.8175	324.6264	0.6671665	0.4065213	565.9421	3.098532	0	379.3977	323.2095	0.4850911	0.385201	560.3554	3.161304	0	130	381	324						blue1280x1080.gif	0	1280	1024	0	0	379	326	216	0	Content		381	324	54488172	11947848185	
54505	14:16:41.505	00:00:54.504	3271	380.3433	330.0474	0.6672844	0.406554	565.9143	3.099165	0	382.395	325.9039	0.4851134	0.3851963	560.3621	3.156205	0	130	381	328						blue1280x1080.gif	0	1280	1024	0	0	379	326	216	0	Content		381	328	54504792	11947864805	
54521	14:16:41.521	00:00:54.521	3272	382.3082	326.9642	0.6674728	0.4066596	565.705	3.08914	0	378.3637	324.0979	0.4852123	0.3852477	560.5504	3.160815	0	130	380	326						blue1280x1080.gif	0	1280	1024	0	0	379	326	216	0	Content		380	326	54521420	11947881433	
54538	14:16:41.538	00:00:54.538	3273	382.026	331.5003	0.667655	0.4067616	565.7797	3.096085	0	380.3238	325.9887	0.4853193	0.3852356	560.6245	3.157525	0	130	381	329						blue1280x1080.gif	0	1280	1024	0	0	379	326	216	0	Content		381	329	54538042	11947898055	
54555	14:16:41.555	00:00:54.554	3274	378.8806	324.8081	0.6678531	0.4069088	565.8114	3.113389	0	380.9021	325.561	0.4854681	0.3851933	560.4299	3.16654	0	130	380	325						blue1280x1080.gif	0	1280	1024	0	0	379	326	216	0	Content		380	325	54554792	11947914805	
54571	14:16:41.571	00:00:54.571	3275	379.2208	321.3798	0.6679599	0.406933	565.8378	3.109073	0	386.1729	327.4236	0.48557	0.3851354	560.5467	3.171672	0	130	383	324						blue1280x1080.gif	0	1280	1024	0	0	379	326	216	0	Content		383	324	54571415	11947931428	
54588	14:16:41.588	00:00:54.588	3276	376.9064	322.1707	0.6680205	0.4069273	565.8185	3.11525	0	381.5445	327.4692	0.4855846	0.3851086	560.6226	3.169041	0	130	379	325						blue1280x1080.gif	0	1280	1024	0	0	379	326	216	0	Content		379	325	54588042	11947948055	
54605	14:16:41.605	00:00:54.604	3277	377.2668	327.6864	0.6680437	0.4069031	565.699	3.107158	0	383.4978	326.8622	0.4855593	0.3850928	560.7206	3.17123	0	130	380	327						blue1280x1080.gif	0	1280	1024	0	0	379	326	216	0	Content		380	327	54604665	11947964678	
54621	14:16:41.621	00:00:54.621	3278	374.4582	329.6592	0.6680004	0.4068718	565.7701	3.109043	0	378.3778	322.0544	0.4854647	0.3850584	560.7632	3.203311	0	130	376	326						blue1280x1080.gif	0	1280	1024	0	0	379	326	216	0	Content		376	326	54621415	11947981428	
54638	14:16:41.638	00:00:54.638	3279	374.332	321.4999	0.6679534	0.4068642	565.7342	3.131564	0	378.5472	326.7417	0.4853607	0.38511	560.8738	3.197584	0	130	376	324						blue1280x1080.gif	0	1280	1024	0	0	379	326	216	0	Content		376	324	54638037	11947998050	
54655	14:16:41.655	00:00:54.654	3280	318.5406	317.7151	0.6683449	0.4068472	565.7071	3.129563	0	321.5168	308.9909	0.4858469	0.3850529	560.9006	3.18991	0	131	320	313						blue1280x1080.gif	0	1280	1024	0	0	341	313	300	0	Content		320	313	54654663	11948014676	
54671	14:16:41.671	00:00:54.671	3281	332.1353	318.6815	0.6683962	0.4068637	565.7162	3.126059	0	334.9803	315.1463	0.485945	0.385048	561.0686	3.194094	0	131	334	317						blue1280x1080.gif	0	1280	1024	0	0	341	313	300	0	Content		334	317	54671285	11948031298	
54688	14:16:41.688	00:00:54.688	3282	331.45	320.4012	0.668414	0.4067511	565.5972	3.130039	0	327.0795	313.9041	0.4858626	0.3851173	561.1009	3.201159	0	131	329	317						blue1280x1080.gif	0	1280	1024	0	0	341	313	300	0	Content		329	317	54688034	11948048047	
54705	14:16:41.705	00:00:54.704	3283	328.4388	315.9593	0.6684389	0.4068405	565.639	3.135596	0	329.2477	314.0815	0.4858599	0.3851446	561.129	3.216567	0	131	329	315						blue1280x1080.gif	0	1280	1024	0	0	341	313	300	0	Content		329	315	54704658	11948064671	
54721	14:16:41.721	00:00:54.721	3284	335.5943	323.2105	0.6684993	0.4067052	565.6058	3.128145	0	333.4033	315.568	0.4858474	0.3851383	561.1499	3.201814	0	131	334	319						blue1280x1080.gif	0	1280	1024	0	0	341	313	300	0	Content		334	319	54721282	11948081295	
54738	14:16:41.738	00:00:54.737	3285	337.088	322.7017	0.668515	0.4067163	565.5541	3.112369	0	336.555	314.4427	0.4858198	0.3851851	561.1596	3.216723	0	131	337	319						blue1280x1080.gif	0	1280	1024	0	0	341	313	300	0	Content		337	319	54737910	11948097923	
54755	14:16:41.755	00:00:54.754	3286	339.017	319.6507	0.6685236	0.4066737	565.5244	3.128425	0	333.6904	312.6392	0.4857959	0.3851962	561.1623	3.194446	0	131	336	316						blue1280x1080.gif	0	1280	1024	0	0	341	313	300	0	Content		336	316	54754654	11948114667	
54771	14:16:41.771	00:00:54.771	3287	341.0211	316.0074	0.6685436	0.4066885	565.4606	3.107725	0	340.85	312.3546	0.4857807	0.3852854	561.187	3.174824	0	131	341	314						blue1280x1080.gif	0	1280	1024	0	0	341	313	300	0	Content		341	314	54771280	11948131293	
54788	14:16:41.788	00:00:54.787	3288	337.4863	317.2553	0.6685473	0.4066512	565.4329	3.106593	0	341.9952	312.7997	0.4857621	0.3853164	561.1907	3.17949	0	131	340	315						blue1280x1080.gif	0	1280	1024	0	0	341	313	300	0	Content		340	315	54787907	11948147920	
54805	14:16:41.805	00:00:54.804	3289	342.3	313.2575	0.6685528	0.4066373	565.3915	3.0971	0	344.9152	305.481	0.4857484	0.3853402	561.2155	3.167577	0	131	344	309						blue1280x1080.gif	0	1280	1024	0	0	341	313	300	0	Content		344	309	54804526	11948164539	
54821	14:16:41.821	00:00:54.821	3290	338.543	314.5697	0.6685694	0.4066004	565.3514	3.095082	0	346.0826	307.0801	0.485738	0.3853801	561.2324	3.171969	0	131	342	311						blue1280x1080.gif	0	1280	1024	0	0	341	313	300	0	Content		342	311	54821278	11948181291	
54838	14:16:41.838	00:00:54.837	3291	345.4994	314.103	0.6685681	0.406531	565.3583	3.087958	0	347.5019	309.4039	0.4857128	0.38534	561.2344	3.16818	0	131	347	312						blue1280x1080.gif	0	1280	1024	0	0	341	313	300	0	Content		347	312	54837901	11948197914	
54855	14:16:41.855	00:00:54.854	3292	344.2435	312.8973	0.6685718	0.4064781	565.3511	3.083596	0	353.555	310.8717	0.4856989	0.3853313	561.2728	3.16548	0	131	349	312						blue1280x1080.gif	0	1280	1024	0	0	341	313	300	0	Content		349	312	54854525	11948214538	
54871	14:16:41.871	00:00:54.871	3293	343.8606	312.9684	0.6685655	0.4063542	565.304	3.076405	0	349.8897	308.6025	0.4856504	0.3852499	561.3818	3.166546	0	131	347	311						blue1280x1080.gif	0	1280	1024	0	0	341	313	300	0	Content		347	311	54871159	11948231172	
54888	14:16:41.888	00:00:54.887	3294	347.2155	310.8473	0.6685269	0.4062942	565.1486	3.062857	0	357.6003	309.6855	0.4856073	0.3852502	561.4432	3.143136	0	131	352	310						blue1280x1080.gif	0	1280	1024	0	0	341	313	300	0	Content		352	310	54887897	11948247910	
54905	14:16:41.905	00:00:54.904	3295	349.3528	315.1136	0.6685361	0.4061698	564.9836	3.055072	0	361.8599	311.048	0.4855499	0.3851609	561.4642	3.133662	0	131	356	313						blue1280x1080.gif	0	1280	1024	0	0	341	313	300	0	Content		356	313	54904521	11948264534	
54921	14:16:41.921	00:00:54.921	3296	346.716	312.6917	0.6685294	0.4061549	564.9249	3.044591	0	356.2582	310.1098	0.4855235	0.3852131	561.6555	3.121229	0	131	351	311						blue1280x1080.gif	0	1280	1024	0	0	341	313	300	0	Content		351	311	54921156	11948281169	
54938	14:16:41.938	00:00:54.937	3297	353.9797	309.0591	0.6685319	0.4061085	564.9033	3.050123	0	358.6041	311.5171	0.4854853	0.3851547	561.5754	3.124491	0	131	356	310						blue1280x1080.gif	0	1280	1024	0	0	341	313	300	0	Content		356	310	54937770	11948297783	
54955	14:16:41.955	00:00:54.954	3298	375.6632	315.9594	0.6683029	0.4061527	564.9058	3.033579	0	388.1639	314.7528	0.485262	0.3852605	561.4108	3.107955	0		382	315						blue1280x1080.gif	0	1280	1024	0	0				0	Content		382	315	54954520	11948314533	
54971	14:16:41.971	00:00:54.971	3299	463.3193	338.2595	0.6674319	0.4062038	564.6522	3.018265	0	477.0457	329.9057	0.4843925	0.3853483	561.4993	3.098827	0	132	470	334						blue1280x1080.gif	0	1280	1024	0	0	457	325	166	0	Content		470	334	54971154	11948331167	
54988	14:16:41.988	00:00:54.987	3300	452.3699	328.1512	0.6674842	0.406245	564.7364	3.029365	0	456.1291	321.3995	0.4844389	0.3854297	561.6404	3.098556	0	132	454	325						blue1280x1080.gif	0	1280	1024	0	0	457	325	166	0	Content		454	325	54987767	11948347780	
55004	14:16:42.004	00:00:55.004	3301	455.0528	327.2725	0.667509	0.4062638	564.6075	3.016187	0	472.3174	327.1085	0.484426	0.3853852	561.5867	3.065393	0	132	464	327						blue1280x1080.gif	0	1280	1024	0	0	457	325	166	0	Content		464	327	55004391	11948364404	
55021	14:16:42.021	00:00:55.021	3302	451.9652	325.1693	0.6675198	0.4063371	564.5585	3.009213	0	456.2863	324.038	0.4843835	0.385392	561.5618	3.062196	0	132	454	325						blue1280x1080.gif	0	1280	1024	0	0	457	325	166	0	Content		454	325	55021156	11948381169	
55038	14:16:42.038	00:00:55.037	3303	452.6641	324.7139	0.667542	0.4063892	564.6064	2.991681	0	454.0408	327.0449	0.4844023	0.3853808	561.6295	3.052545	0	132	453	326						blue1280x1080.gif	0	1280	1024	0	0	457	325	166	0	Content		453	326	55037763	11948397776	
55054	14:16:42.054	00:00:55.054	3304	449.9337	321.9629	0.6675905	0.4064178	564.6437	2.999964	0	456.4536	323.7004	0.4844429	0.3853437	561.7419	3.036693	0	132	453	323						blue1280x1080.gif	0	1280	1024	0	0	457	325	166	0	Content		453	323	55054387	11948414400	
55071	14:16:42.071	00:00:55.071	3305	449.7635	324.0425	0.6676588	0.4064622	564.6229	2.98491	0	456.5982	326.5522	0.4844803	0.3853624	561.7626	3.050696	0	132	453	325						blue1280x1080.gif	0	1280	1024	0	0	457	325	166	0	Content		453	325	55071010	11948431023	
55088	14:16:42.088	00:00:55.087	3306	454.3326	325.5978	0.6676955	0.4065168	564.6773	3.008456	0	464.6486	322.0501	0.4845129	0.3853545	561.8457	3.056332	0	132	459	324						blue1280x1080.gif	0	1280	1024	0	0	457	325	166	0	Content		459	324	55087761	11948447774	
55104	14:16:42.104	00:00:55.104	3307	454.1582	325.0189	0.667748	0.4066045	564.6581	3.002526	0	462.4197	321.0161	0.4845408	0.3853635	561.9019	3.072225	0	132	458	323						blue1280x1080.gif	0	1280	1024	0	0	457	325	166	0	Content		458	323	55104385	11948464398	
55121	14:16:42.121	00:00:55.121	3308	453.5112	327.898	0.6677791	0.4064716	564.6736	2.990002	0	462.9245	321.5455	0.4845675	0.3852672	561.916	3.05801	0	132	458	325						blue1280x1080.gif	0	1280	1024	0	0	457	325	166	0	Content		458	325	55121009	11948481022	
55138	14:16:42.138	00:00:55.137	3309	484.3769	339.8568	0.6674208	0.4064994	564.5682	2.98694	0	499.4612	344.8404	0.4841486	0.3854053	561.9716	3.04842	0		492	342						blue1280x1080.gif	0	1280	1024	0	0				0	Content		492	342	55137632	11948497645	
55154	14:16:42.154	00:00:55.154	3310	593.8815	412.5757	0.6660804	0.4067919	564.5883	2.986354	0	613.811	404.4139	0.4830654	0.3861223	561.9487	3.036169	0	133	604	408						blue1280x1080.gif	0	1280	1024	0	0	608	412	200	0	Content		604	408	55154380	11948514393	
55171	14:16:42.171	00:00:55.171	3311	594.0341	405.0585	0.6659648	0.406774	564.5894	3.019388	0	599.9604	393.4161	0.4827826	0.3862691	562.1499	3.065249	0	133	597	399						blue1280x1080.gif	0	1280	1024	0	0	608	412	200	0	Content		597	399	55171003	11948531016	
55188	14:16:42.188	00:00:55.187	3312	601.7056	409.5775	0.665796	0.4066442	564.5747	3.003354	0	611.9165	406.9897	0.4826157	0.3861775	561.9611	3.044982	0	133	607	408						blue1280x1080.gif	0	1280	1024	0	0	608	412	200	0	Content		607	408	55187630	11948547643	
55204	14:16:42.204	00:00:55.204	3313	601.0075	412.2183	0.6656421	0.4065412	564.533	3.024508	0	610.2654	409.0344	0.4824011	0.3862651	561.9434	3.056757	0	133	606	411						blue1280x1080.gif	0	1280	1024	0	0	608	412	200	0	Content		606	411	55204253	11948564266	
55221	14:16:42.221	00:00:55.221	3314	603.0101	409.5154	0.6655449	0.4064134	564.4429	3.007583	0	614.2907	405.5248	0.4822347	0.3862831	562.1462	3.06835	0	133	609	408						blue1280x1080.gif	0	1280	1024	0	0	608	412	200	0	Content		609	408	55221002	11948581015	
55238	14:16:42.238	00:00:55.237	3315	603.0413	411.8476	0.665452	0.4063645	564.4041	3.030425	0	617.6886	411.7119	0.4821441	0.3863544	562.0175	3.049625	0	133	610	412						blue1280x1080.gif	0	1280	1024	0	0	608	412	200	0	Content		610	412	55237623	11948597636	
55254	14:16:42.254	00:00:55.254	3316	604.915	413.9331	0.6654065	0.4063658	564.3625	3.040468	0	618.6489	413.5566	0.4820627	0.3864372	561.8807	3.049012	0	133	612	414						blue1280x1080.gif	0	1280	1024	0	0	608	412	200	0	Content		612	414	55254246	11948614259	
55271	14:16:42.271	00:00:55.270	3317	603.2545	415.2303	0.6653782	0.4063652	564.4431	3.032276	0	620.8652	411.0824	0.4820296	0.3865061	561.9337	3.075818	0	133	612	413						blue1280x1080.gif	0	1280	1024	0	0	608	412	200	0	Content		612	413	55270872	11948630885	
55288	14:16:42.288	00:00:55.287	3318	601.9197	414.7396	0.665337	0.4064031	564.4481	3.034671	0	614.9768	414.1377	0.481957	0.3866472	562.0738	3.078342	0	133	608	414						blue1280x1080.gif	0	1280	1024	0	0	608	412	200	0	Content		608	414	55287620	11948647633	
55304	14:16:42.304	00:00:55.304	3319	606.2814	417.8665	0.6652787	0.406397	564.4365	3.058924	0	620.2108	413.4597	0.4818707	0.386719	562.1271	3.07274	0	133	613	416						blue1280x1080.gif	0	1280	1024	0	0	608	412	200	0	Content		613	416	55304246	11948664259	
55321	14:16:42.321	00:00:55.320	3320	606.6423	422.3908	0.665206	0.4063899	564.427	3.056781	0	622.8281	415.992	0.4817771	0.386829	562.1613	3.091833	0	133	615	419						blue1280x1080.gif	0	1280	1024	0	0	608	412	200	0	Content		615	419	55320869	11948680882	
55337	14:16:42.337	00:00:55.337	3321	608.8077	423.8145	0.6651426	0.4064481	564.3542	3.07286	0	618.5025	421.8202	0.4816808	0.3869404	562.059	3.092522	0	133	614	423						blue1280x1080.gif	0	1280	1024	0	0	608	412	200	0	Content		614	423	55337496	11948697509	
55354	14:16:42.354	00:00:55.354	3322	709.0316	481.6852	0.664099	0.4073239	564.3579	3.061371	0	717.2408	481.6415	0.4808073	0.3879957	562.3025	3.126839	0		713	482						blue1280x1080.gif	0	1280	1024	0	0				0	Content		713	482	55354243	11948714256	
55371	14:16:42.371	00:00:55.370	3323	725.7734	549.3948	0.6635035	0.4081543	564.1816	3.083847	0	734.5076	547.9961	0.4804952	0.3890237	562.3259	3.112123	0	134	730	549						blue1280x1080.gif	0	1280	1024	0	0	737	545	183	0	Content		730	549	55370867	11948730880	
55387	14:16:42.387	00:00:55.387	3324	727.4524	541.1122	0.6637082	0.4083376	564.2522	3.089812	0	746.1254	536.2839	0.4804991	0.3891816	562.3287	3.115058	0	134	737	539						blue1280x1080.gif	0	1280	1024	0	0	737	545	183	0	Content		737	539	55387493	11948747506	
55404	14:16:42.404	00:00:55.404	3325	733.6319	551.6662	0.6638037	0.4083808	563.925	3.072278	0	744.4659	544.2473	0.4805197	0.3892857	562.3007	3.12921	0	134	739	548						blue1280x1080.gif	0	1280	1024	0	0	737	545	183	0	Content		739	548	55404119	11948764132	
55421	14:16:42.421	00:00:55.420	3326	733.4365	551.7943	0.6639479	0.4084733	564.0526	3.077104	0	742.5197	543.0535	0.4806185	0.3893874	562.1238	3.130965	0	134	738	547						blue1280x1080.gif	0	1280	1024	0	0	737	545	183	0	Content		738	547	55420863	11948780876	
55437	14:16:42.437	00:00:55.437	3327	736.4123	550.7469	0.664129	0.4085707	563.9557	3.102074	0	742.9833	548.5858	0.4807129	0.3894037	562.0958	3.143988	0	134	740	550						blue1280x1080.gif	0	1280	1024	0	0	737	545	183	0	Content		740	550	55437488	11948797501	
55454	14:16:42.454	00:00:55.454	3328	730.6428	544.6209	0.6642436	0.4087226	563.9773	3.095033	0	745.4255	544.8406	0.4808044	0.3894716	562.2155	3.149157	0	134	738	545						blue1280x1080.gif	0	1280	1024	0	0	737	545	183	0	Content		738	545	55454116	11948814129	
55471	14:16:42.471	00:00:55.470	3329	729.3842	542.971	0.6644185	0.4088192	563.8856	3.091059	0	743.3486	545.9113	0.4808788	0.3894103	562.2205	3.151392	0	134	736	544						blue1280x1080.gif	0	1280	1024	0	0	737	545	183	0	Content		736	544	55470736	11948830749	
